filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,toilet,261,470,332,618
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,toilet,259,84,332,236
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,toilet,74,295,188,385
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Balcony,29,383,96,622
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Balcony,328,19,464,133
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Living Room,468,80,624,389
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Dining Room,331,136,469,389
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Dining Room,263,237,327,472
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Dining table,360,180,457,331
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Bed,385,470,471,571
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Bed,117,501,187,613
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Bed,135,174,204,286
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Sofa,472,128,505,213
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Sofa,470,208,504,286
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Sofa,501,92,560,130
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,door,238,400,251,453
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,door,326,407,357,444
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,door,259,142,279,176
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,tv,133,80,219,111
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,tv,607,159,628,311
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,tv,330,468,359,584
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,tv,96,383,183,423
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,sink,308,154,325,176
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,sink,264,481,281,504
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,sink,601,561,623,615
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,stove,601,451,623,490
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,sink,166,302,184,324
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,commode,124,307,140,338
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,commode,269,97,285,128
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,commode,299,577,315,608
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Wardrobe,387,396,475,422
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Wardrobe,232,499,256,616
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Wardrobe,192,295,257,330
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,Wardrobe,74,181,100,289
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,kitchen-slab,599,391,624,560
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,stove,602,452,622,487
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,fridge,484,507,511,546
Screenshot-2023-12-12-115935_png.rf.764c1daea7a4354d44e2a041f31f3222.jpg,640,640,washing-machine,484,567,517,608
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Bed,135,461,245,575
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Terrace,353,166,492,579
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Wardrobe,348,501,386,575
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Bedroom,61,348,346,580
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Terrace Lounge,172,104,345,348
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Sofa,220,233,269,276
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Sofa,269,236,309,273
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,door,230,345,302,410
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,toilet,246,57,474,144
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,commode,342,65,381,107
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Wardrobe,343,165,387,218
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,Wardrobe,172,69,237,102
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,door,244,108,294,150
Screenshot-2023-12-12-115226_png.rf.7c663d42a132789e8de4c7f971e0fda9.jpg,640,640,sink,258,69,285,87
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Dining Room,423,343,611,566
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Dining table,444,418,553,538
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,toilet,314,387,411,568
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,toilet,216,394,311,569
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Living Room,425,155,611,336
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Bedroom,14,327,210,574
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Bedroom,79,84,285,319
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Bed,167,121,283,246
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Bed,48,426,154,573
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Kitchen,289,141,414,323
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,utility,297,43,411,137
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Balcony,419,35,614,146
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Sofa,465,279,538,333
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Sofa,421,191,464,285
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,547,506,597,576
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,323,395,355,441
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,216,398,256,443
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,165,327,214,387
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,239,267,286,320
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,door,331,85,378,152
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,tv,593,185,610,330
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,tv,36,322,137,348
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,tv,81,172,110,250
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Wardrobe,173,442,214,566
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Wardrobe,80,248,112,317
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,Wardrobe,82,97,105,169
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,commode,366,457,400,483
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,commode,266,457,299,484
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,sink,378,46,407,83
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,sink,383,153,411,216
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,sink,382,400,404,434
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,sink,275,399,300,435
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,stove,293,182,329,231
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,kitchen-slab,381,147,417,323
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,kitchen-slab,294,144,329,256
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,fridge,294,254,330,321
Screenshot-2023-12-12-115551_png.rf.d06e1ffac790a38397c03ab972b23c7f.jpg,640,640,washing-machine,373,84,410,131
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,toilet,429,146,520,205
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,toilet,317,146,388,203
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Dining table,474,306,540,362
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Bedroom,366,14,471,139
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Balcony,526,405,585,535
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Living Room,334,274,430,399
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Balcony,285,275,332,404
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,utility,462,474,521,535
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Bedroom,318,404,428,534
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,study,322,211,426,272
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Dining Room,430,274,575,399
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Foyer,429,214,523,253
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Balcony,315,15,361,140
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Kitchen,433,402,519,467
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Balcony,340,536,428,590
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Bed,340,405,381,484
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Bed,390,16,429,89
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Wardrobe,410,470,428,531
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Wardrobe,458,14,473,141
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Sofa,340,276,397,303
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,Sofa,338,279,354,328
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,492,208,523,252
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,429,141,453,175
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,400,108,428,145
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,363,137,391,176
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,356,39,369,117
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,325,291,338,386
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,397,391,427,437
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,524,397,577,408
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,door,343,529,394,543
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,kitchen-slab,432,403,484,422
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,kitchen-slab,432,402,448,533
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,kitchen-slab,431,510,500,534
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,sink,464,510,497,532
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,sink,433,186,448,204
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,sink,367,187,381,206
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,fridge,500,446,520,469
Engrace-2-BA-1_JPG.rf.8de0df8e07fdc4dbee266bf5d14f1482.jpg,640,640,washing-machine,498,509,520,533
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Kitchen,89,437,277,577
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,utility,12,438,84,583
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Dining Room,290,437,492,627
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Living Room,89,308,538,486
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Bedroom,54,81,284,278
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Bed,57,123,179,227
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,garage,285,37,571,232
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,toilet,48,275,201,358
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,door,156,280,199,318
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,door,432,242,553,298
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Dining table,332,490,425,598
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Sofa,373,321,456,357
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Sofa,380,437,463,472
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,Sofa,332,364,366,427
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,stove,197,443,230,477
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,sink,91,546,131,578
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,sink,10,550,75,578
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,commode,108,327,135,357
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,sink,155,338,186,360
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,kitchen-slab,89,439,275,478
Screenshot-2023-12-12-115237_png.rf.c0d40b7ad46ae7cfb3fffee4165626a8.jpg,640,640,kitchen-slab,88,543,275,579
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,utility,263,454,316,526
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Foyer,204,241,328,305
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Balcony,53,239,114,451
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Kitchen,316,312,381,527
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bedroom,82,459,210,595
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Dining table,275,345,337,410
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bedroom,81,88,185,235
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bedroom,289,34,381,231
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Living Room,115,311,234,451
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,toilet,213,529,287,596
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,balcoa,53,116,79,212
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Dining Room,234,311,336,447
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,study,117,242,212,308
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,balcoa,36,514,78,599
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,toilet,190,88,236,164
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,wash,190,173,237,237
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,296,243,330,288
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,286,190,316,235
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,262,120,293,164
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,189,126,220,174
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,158,190,193,231
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,110,320,122,427
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,209,453,241,492
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,206,527,239,566
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,door,75,525,87,595
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Wardrobe,242,455,261,527
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Wardrobe,82,461,101,531
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Wardrobe,167,88,186,190
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Wardrobe,320,207,382,232
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bed,324,98,383,162
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bed,97,145,145,235
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Bed,131,512,176,595
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Sofa,125,314,143,365
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Sofa,126,314,188,339
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Sofa,192,339,212,368
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,Sofa,192,372,214,405
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,tv,138,435,185,448
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,kitchen-slab,364,342,381,526
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,kitchen-slab,286,500,383,526
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,sink,286,501,316,524
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,sink,213,577,229,595
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,stove,364,385,384,415
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,commode,238,569,248,591
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,commode,217,141,228,157
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,commode,269,93,281,116
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,sink,239,127,253,151
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,sink,217,176,232,191
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,toilet,237,86,289,189
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,fridge,364,311,382,342
Engrace-2-B2-7_JPG.rf.0e73de962e0be6172c708fcc8e3e2bac.jpg,640,640,washing-machine,263,499,286,526
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Bedroom,333,39,551,219
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Bedroom,31,414,244,584
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,toilet,246,416,377,503
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,toilet,198,41,326,130
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,balcoa,557,126,602,223
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,balcoa,248,507,292,585
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Balcony,527,231,602,497
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,utility,151,136,242,231
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Kitchen,32,130,150,317
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,study,383,409,522,499
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Dining Room,196,237,354,407
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Living Room,357,235,522,410
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Foyer,112,351,349,408
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Dining table,210,275,322,357
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Sofa,433,374,517,403
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Sofa,491,338,519,403
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Sofa,368,291,402,375
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,tv,426,236,519,257
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Wardrobe,303,135,331,220
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Wardrobe,29,413,65,583
Screenshot-2023-12-06-215627_png.rf.baecc9192ae27ed6d19dadfdf6d4ff26.jpg,640,640,Wardrobe,518,41,554,143
